0,MANDRAGORA_SPECIES_INFO_1,"産まれたばかりのマンドラゴラ
頭部は柔らかく様々な植物の種が付着しており
吸収する養分によって異なる植物が発芽する
同様に個体の性格や特性も変化することがあり
養分と進化の関係は未だ未解明の部分が多い","A newly born Mandragora.
Has a soft head embedded with various seeds.
Different plants will germinate
depending on the nutrients it absorbs.
Its character and special qualities may change.
The link between its cultivation
and growth evolution is still unknown.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,0,
1,MANDRAGORA_SPECIES_INFO_2,"最も基本的な成長を遂げたマンドラゴラ
古代文献によると祖先は危険性の高い植物
だったが、古代人が長い年月と多くの犠牲を
払い改良した結果、狂気の叫喚と引き換えに
活動的な手足と人懐こさを得たのだという","A Mandragora that has undergone
the most basic growth.
According to ancient texts,
its ancestor was a highly dangerous plant.
After the ancients spent many years
and made a lot of sacrifice to improve it,
it developed limbs and took kindly to people,
though in exchange for its maddening screams.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,1,
2,MANDRAGORA_SPECIES_INFO_3,"栄養の偏りにより
花を咲かせず成長したマンドラゴラ
この生育状態の個体は丈夫で世話もしやすく
エランの村では親が子供の遊び相手として
与えることも多かったという","Due to the nutrients it received,
this specimen grew into a non-blooming plant.
This Mandragora tends to be strong and healthy,
and needs minimal care.
In the villages of Elan,
parents often give them to children as playmates.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,2,
3,MANDRAGORA_SPECIES_INFO_4,"固有種の花を咲かせたマンドラゴラ
フィンダムの大地を離れた場所で成長すると
本来の花色である白が強く発色される
かつてエランにいたマンドラゴラ愛好家たちは
この状態から様々な花色の栽培を始めていた","A lively flowering Mandragora native to Phindym.
If grown away from Phindymian soil,
its original white flower will mutate
into other bright colors.
Mandragora enthusiasts from Elan
cultivated flowers with many a varied hue
from this white-blooming species.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,3,
4,MANDRAGORA_SPECIES_INFO_5,"フィンダム固有種の花を咲かせたマンドラゴラ
野生のマンドラゴラは、大地に染み込んだ
“芯なる樹”の樹液により青い花が
咲きやすいが、原生地以外の土地で
育った個体に青色の花が咲くことは非常に稀","A lively flowering Mandragora native to Phindym.
This wild Mandragora displays a blue flower
due to absorption of sap from the Core Tree 
permeating the soil.
Easy to cultivate, however it's extremely rare
to find blue flowers on an adult specimen
raised outside of their native habitat.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,4,
5,MANDRAGORA_SPECIES_INFO_6,"フィンダム固有種の花を咲かせたマンドラゴラ
マンドラゴラの赤い花は、恋の花として知られ
フィンダムの若者たちの間で特に人気があった
赤色の花は自然界にはほぼ存在しないため
養根家というブリーダーにより栽培されている","A lively flowering Mandragora native to Phindym.
The red flower of this Mandragora
is also known as the flower of love.
Highly popular amongst the youth of Phindym.
As red Mandraflowers are scarce in the wild,
they are cultivated by breeders in nurseries.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,5,
6,MANDRAGORA_SPECIES_INFO_7,"フィンダム固有種の花を咲かせたマンドラゴラ
追肥の微かな偏りによって咲くことが多い
一部の地域では黄色は陽の加護色とされ
本種を飼ったり黄マンドラフラワーを髪飾りに
するなどの、お守り植物として愛されていた","A lively flowering Mandragora native to Phindym.
Will often produce such a blossom
due to the particular mix of its fertiliser.
In some regions,
yellow is considered a symbol of solar blessing.
People have cherished this species
as a protective talisman,
with some even keeping them as pets
or adorning their hair with yellow Mandraflowers.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,6,
7,MANDRAGORA_SPECIES_INFO_8,"フィンダム固有種の花を咲かせたマンドラゴラ
花としては育ちきっているため、この段階から
花色が変化する可能性は無いとされる
フィンダムでの価値は低いが、白竜の治める
レスタニアにおいては最も注目度が高い","A lively flowering Mandragora native to Phindym.
The White Mandraflower has fully grown
and at this stage there is no chance
that its color will change.
While their value in Phindym may be low,
they are highly sought after in Lestania,
where the White Dragon reigns.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,7,
8,MANDRAGORA_SPECIES_INFO_9,"フィンダム固有種の花が群生したマンドラゴラ
マンドラゴラの花の青色はフィンドブルーと
呼ばれ、格別に重宝されていた
“芯なる樹”の特に濃厚な樹液を吸収した
個体のみが、青く美しい花を群生させる","A Mandragora blooming a triad
of infloresence unique to Phindym.
The blue hue displayed by this specimen
is called Phindymian Blue,
an exceptionally valued color.
It results from the plant absorbing
particularly rich sap from the Core Tree.
Only certain specimens are able to bloom
clusters of these beautiful blue flowers.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,8,
9,MANDRAGORA_SPECIES_INFO_10,"フィンダム固有種の花が群生したマンドラゴラ
養分豊富でなければ進化の難しい希少種
婚前の娘の家でマンドラゴラがこの種に
進化すると、精霊の祝福を受けたことになり
一族は末永く幸福を得るという","A Mandragora blooming a triad
of infloresence unique to Phindym.
This rare species is difficult to grow
unless it is provided a surplus of nutrients.
It is said that when such a Mandragora
grows in an unmarried daughter's home,
the household will be blessed by spirits
and receive everlasting happiness.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,9,
10,MANDRAGORA_SPECIES_INFO_11,"フィンダム固有種の花が群生したマンドラゴラ
有機成分の多い土で進化することの多い種
黄花はモスが集まるため、衣類素材には適さず
粗悪な養根家が誤って進化させた本種を
エラン水林に大量遺棄する事件もあった","A Mandragora blooming a triad
of infloresence unique to Phindym.
Often grows in soil rich in organic compounds.
As moths are attracted to the yellow flowers,
it is not suitable as wearable material.
Cultivated by accident, there have been incidents
in Elan Water Grove where unscrupulous breeders
abandoned en masse their undesirable specimens,
upsetting the environmental balance of the area.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,10,
11,MANDRAGORA_SPECIES_INFO_12,"フィンダム固有種の花が群生したマンドラゴラ
マンドラゴラフラワー属の最成長した姿で
花が枯れると、根部に新たな種が４つ作られる
古い種の落ちる瞬間を見ると眼病を患うという
伝承もあるが実際は不気味なだけで無害である","A Mandragora blooming a triad
of infloresence unique to Phindym.
A fully mature Mandraflower,
forming a dense cluster of blooms.
When the flowers wither,
four new seeds will appear at its roots.
According to legend, those who witness
the moment the ripe seeds fall will suffer
from eye-related ailments, but in reality,
it is perfectly harmless to observe, albeit eerie.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,11,
12,MANDRAGORA_SPECIES_INFO_13,"胞子が付着し、キノコを成したマンドラゴラ
マンドラゴラの頭皮はクッション状で厚く
侵食胞子の根が脳まで届くことはない
菌を青く発色させるための肥料は希少なため
同系種の中でも特に価値が高い","A Mandragora that had spores embedded
and as a result, sprouted a mushroom.
The Mandragora's scalp is thickly cushioned
and thus the mycelium cannot reach its brain.
The fertilizers used to produce the blue are rare.
This species is particularly valuable.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,12,
13,MANDRAGORA_SPECIES_INFO_14,"胞子が付着し、キノコを成したマンドラゴラ
キノコ部分は猛毒が含まれているが
適切に処理することで、精力剤の原料にもなる
鮮やかな赤い傘は、観賞用として残す愛好家も
いるが、多くの場合は切り取って処分される","A Mandragora that had spores embedded
and as a result, sprouted a mushroom.
The mushroom itself is poisonous,
but if carefully processed it can be used
as a component for aphrodisiac preparations.
Aficionados leave the brilliant red cap as is,
but most will have it cut off and discarded.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,13,
14,MANDRAGORA_SPECIES_INFO_15,"胞子が付着し、キノコを成したマンドラゴラ
キノコ部分には、強力な幻覚作用があり
病気などの鎮痛用ハーブに混ぜて使用される
比較的容易に育てられるため
狩りで使用する毒餌に入れることもある","A Mandragora that had spores embedded
and as a result, sprouted a mushroom.
The fungus is potently hallucinogenic.
Easily grown, the mushrooms are mixed with herbs
to treat pain related to illness.
Hunters also use them in poisonous bait.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,14,
15,MANDRAGORA_SPECIES_INFO_16,"胞子が付着し、キノコを成したマンドラゴラ
モスの幼虫にキノコが寄生したものは
滋養強壮に良いハーブとして重宝されているが
生きたマンドラゴラに寄生することもある
与えた肥料の成分はキノコ部分に蓄えられる","A Mandragora that had spores embedded
and as a result, sprouted a mushroom.
Medicinally, these mushrooms are nourishing
and fortify the body.
There are instances where the mushrooms
parasitize living Mandragora.
Moth larvae often infest the fruiting body.
This is because the nutrients of the fertilizer
absorbed by the Mandragora is accumulated
in the mushroom itself.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,15,
16,MANDRAGORA_SPECIES_INFO_17,"侵食胞子によるキノコが群生したマンドラゴラ
フィンダーエントの足元で発生することが
観測されており、成長には樹液が関係している
凝縮された竜力とエランの天然水成分は
生物が摂取するには強過ぎるため、毒である","A Mandragora with a troop of mushrooms
caused by inoculation of invasive spores.
These beshroomed Mandragora have been found
growing at the feet of Phindymian Ents.
It appears that Phindymian sap
is required for its growth, in addition to
condensed Dragon Force and Elana Water.
Such rich components render it toxic,
being far too potent for organisms to consume.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,16,
17,MANDRAGORA_SPECIES_INFO_18,"侵食胞子によるキノコが群生したマンドラゴラ
赤いキノコは“ゲキリンタケ”と呼ばれており
竜の逆鱗のように触れてはいけないものとされ
素手で触れば燃えるような痛みに襲われる
地温の高い、火山地帯に発生しやすいという","A Mandragora with a troop of mushrooms
caused by inoculation of invasive spores.
Said to be forbidden, the red fruiting body
is called the Reverse Scale Mushroom.
One should handle the material with caution.
Much like touching the inverse scale of a dragon,
it will cause a burning pain upon skin contact.
It is commonly found near volcanic areas
with high ground temperatures.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,17,
18,MANDRAGORA_SPECIES_INFO_19,"侵食胞子によるキノコが群生したマンドラゴラ
頭部のキノコは、水浴び場や調理場にも発生し
フィンダムの一般家庭では駆除対象である
基本的な養分さえあればどこでも育つため
マンドラゴラ栽培により収穫されることが多い","A Mandragora with a troop of mushrooms
caused by inoculation of invasive spores.
These mushrooms are commonly found
in baths and kitchens, making them a target
for eradication in ordinary Phindymian households.
Since they can grow anywhere with basic nutrients,
they are candidates for cultivation.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,18,
19,MANDRAGORA_SPECIES_INFO_20,"侵食胞子によるキノコが群生したマンドラゴラ
マンドラゴラの頭皮は菌の温床にもなりやすく
その性質を利用したキノコ栽培法も存在する
マンドラゴラキノコを上手く群生させるには、
豊富な原菌と十分な湿度が不可欠である","A Mandragora with a troop of mushrooms
caused by inoculation of invasive spores.
The head is a suitable substrate for fungi,
and there are special cultivation methods
that take advantage of this property.
In order to grow successful clusters of mushrooms,
an abdundance of fungal spores
and sufficient, consistent humidity are essential.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,19,
20,MANDRAGORA_SPECIES_INFO_21,"固有種の花を咲かせたマンドラゴラ
マンドラフラワーの発色は、肥料から吸収する
色素の他に土壌の状態にも左右される
無機・有機成分のバランスを保つことで
珍しい色の花を発見しやすいという","A lively flowering Mandragora native to Phindym.
The color of the Mandraflower is determined
by soil condition and from fertilizer materials.
By adjusting and maintaining the ratios
of organic and inorganic components,
one can discover flowers of rare colors.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,20,
21,MANDRAGORA_SPECIES_INFO_22,"固有種の花を群生させたマンドラゴラ
マンドラフラワーの色変化は非常に繊細で
マンドラブーケ種の全ての花を均一な色味に
育てることは難しく、特に紫など非原色系の
花は色がぶれやすいため高い技術が必要である","A Mandragora blooming a triad
of infloresence unique to Phindym.
The flower's color change is a delicate balance.
It is difficult to cultivate a Mandrabouquet
that has all of its flowers display uniform hue
and achieving non-primary colors like purple
requires a great deal of skill.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,21,
22,MANDRAGORA_SPECIES_INFO_23,"異国の落葉樹が生えたマンドラゴラ
雑多な種子らの中から芽生えた異国の苗木は
種子から推定すると花を持つ落葉樹と思われる
この樹木は豊富な有機肥料と無機肥料そして
時折の水分補給によって美しく開花するという","A Mandragora growing a barren tree
sprouted from among the miscellany of seeds.
The exotic sapling appears to be
a flowering deciduous tree.
It will bloom beautifully if provided with
an abundance of organic and inorganic fertilizers
and occasional watering.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,22,
23,MANDRAGORA_SPECIES_INFO_24,"異国の樹花を咲かせたマンドラゴラ
花芽の生育期には水を豊富に与え、邪魔な枝を
剪定することで満開の花を咲かせることできる
この樹花を持つマンドラゴラはその花や香りで
周囲の生き物の心を和ませ、穏やかにする","Mandragora with exotic tree blossoms.
It can produce full blooms if watered abundantly
and pruned of interfering branches
while budding during the growing season.
Mandragora with these blossoms
will soothe and calm surrounding creatures
with its flowers and fragrance.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,23,
24,MANDRAGORA_SPECIES_INFO_25,"異国の樹花が満開に咲いたマンドラゴラ
この樹花の花弁が散る姿は異国情緒があり
一部の愛好家たちに絶大な支持を得ている
花を同時に満開にさせるには
観賞できる期間も短いため非常に価値が高い","Mandragora with an exotic tree in full bloom.
The sight of these flower petals gently falling
is a picturesque and delightful atmosphere.
It has a huge following among some enthusiasts.
The flowers fully blooming at the same time
can only be enjoyed for a short period,
making them highly prized.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,24,
25,MANDRAGORA_SPECIES_INFO_26,"侵食キノコを成したマンドラゴラ
怪しく艶やかなその傘は、しばしば暗闇で
人々を驚かせるため“ゴーストマッシュ”とも
呼ばれているが、生態には特筆すべき点は無く
染めたい色の色素を集中して与えればよい","A Mandragora sporting a growing mushroom.
Its suspiciously glossy umbrella
often startles people in the dark,
earning its nickname ""Ghost Mushroom,""
but there are no remarkable points
about its ecology, and simply providing
concentrated pigments of the desired hue
will suffice to succesfully cultivate it.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,25,
26,MANDRAGORA_SPECIES_INFO_27,"侵食キノコを成したマンドラゴラ
その漆黒の傘は有害物などで出来ており
衛生的にあまり良いとは言えないものである
しかし、本人はあまり一般的ではない渋い色に
誇りをもっているため非常に扱いにくい性格","Mandragoras with invasive mushrooms have jet-black caps made of harmful substances, making them unsanitary. However, the individuals take pride in their unconventional and dark colors, making them difficult to handle.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,26,
27,MANDRAGORA_SPECIES_INFO_28,"侵食キノコを成したマンドラゴラ
自然に馴染む茶色い傘は柔らかく水分を含み
商店などでも野菜として並び始めている
水分や成長剤などで容易に育ち
丸焼きやソテーにするとジューシーで美味","Mandragoras with invasive mushrooms, sporting naturally blending brown caps, are soft and moisture-rich, making them increasingly available in shops as vegetables. They thrive easily with water and growth enhancers, and when grilled or sautéed, they become juicy and delicious.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,27,
28,MANDRAGORA_SPECIES_INFO_29,"侵食キノコを群生させたマンドラゴラ
紫色のマンドラマッシュルームの表面には
ぬめりがあるため、うっかり踏んでしまうと
床や身体にも付いてしまいなかなか取れない
家庭で育てるには少々難易度の高い種である","Mandragoras with proliferating invasive mushrooms, such as the purple Mandraga Mushroom, have a slippery surface. Accidentally stepping on them can cause the slime to stick to the floor or body, making it difficult to remove. They are somewhat challenging to cultivate at home due to this characteristic.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,28,
29,MANDRAGORA_SPECIES_INFO_30,"侵食キノコを群生させたマンドラゴラ
群生体のブラウンマッシュルームは食用として
味も良く安価なため急速に広まった
食用キノコの養根家は多頭飼いをするため
その多くが侵食害に悩まされているという","Mandragoras with proliferating invasive mushrooms, such as the Brown Mushroom, have rapidly spread due to their delicious taste and affordability for consumption. Mushroom breeders for culinary purposes often rear multiple specimens, and many of them are troubled by invasive damage.",ui\00_message\mandragora\mandragora_species_info.gmd,\ui\uGUIEncyclopedia.arc,uGUIEncyclopedia.arc,29,
